ID,Binomial,CommonName,FamilyCommonName,Class,Order,Family,Genus,Species,Subspecies,FunctionalGroup,EPBCStatus,IUCNStatus,MaxStatus,NationalPriorityTaxa,State,Region,RegionCentroidLatitude,RegionCentroidLongitude
4974,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4975,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4976,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4977,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4978,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4979,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4980,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4981,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4982,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4983,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4984,Prasophyllum_pruinosum,Plum Leek-orchid,,,Asparagales,Orchidaceae,Prasophyllum,pruinosum,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4985,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4986,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4987,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4988,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4989,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4990,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4991,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4992,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4993,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4994,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4995,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4996,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4997,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4998,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4999,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
5000,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
5001,Pterostylis_psammophila,Two-bristle Greenhood,,,Asparagales,Orchidaceae,Pterostylis,psammophila,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
5002,Darwinia_wittwerorum,Wittwer's Mountain Bell,,,Myrtales,Myrtaceae,Darwinia,wittwerorum,,Shrub,Endangered,,Endangered,No,Western Australia,Fitzgerald,-34.23074081,119.1504387
5003,Daviesia_glossosema,Maroon-flowered Daviesia,,,Fabales,Fabaceae,Daviesia,glossosema,,Shrub,Critically Endangered,,Critically Endangered,No,Western Australia,Fitzgerald,-34.23074081,119.1504387
5004,Daviesia_laevis,Grampians Bitter-pea,,,Fabales,Fabaceae,Daviesia,laevis,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Central Victorian Uplands,-37.21970708,144.8841341
5005,Daviesia_pseudaphylla,Stirling Range Daviesia,,,Fabales,Fabaceae,Daviesia,pseudaphylla,,Shrub,Critically Endangered,,Critically Endangered,No,Western Australia,Fitzgerald,-34.23074081,119.1504387
5006,Dianella_amoena,Matted Flax-lily,,,Liliales,Hemerocallidaceae,Dianella,amoena,,Herbaceous,Endangered,,Endangered,No,Victoria,Victorian Volcanic Plain,-37.84704817,143.2517563
5007,Diuris_aequalis,Buttercup Doubletail,,,Asparagales,Orchidaceae,Diuris,aequalis,,Orchid,Endangered,Endangered,Endangered,No,New South Wales,Kanangra,-34.0400509,150.0838695
5008,Diuris_aequalis,Buttercup Doubletail,,,Asparagales,Orchidaceae,Diuris,aequalis,,Orchid,Endangered,Endangered,Endangered,No,New South Wales,Kanangra,-34.0400509,150.0838695
5009,Diuris_aequalis,Buttercup Doubletail,,,Asparagales,Orchidaceae,Diuris,aequalis,,Orchid,Endangered,Endangered,Endangered,No,New South Wales,Monaro,-36.13965496,149.1056612
5010,Diuris_ochroma,Pale Golden Moths,,,Asparagales,Orchidaceae,Diuris,ochroma,,Orchid,Vulnerable,,Vulnerable,No,New South Wales,Snowy Mountains,-36.0760009,148.4682667
5011,Diuris_ochroma,Pale Golden Moths,,,Asparagales,Orchidaceae,Diuris,ochroma,,Orchid,Vulnerable,,Vulnerable,No,New South Wales,Kybeyan-Gourock,-36.0760009,148.4682667
5012,Eremophila_subteretifolia,Lake King Eremophila,,,Lamiales,Scrophulariaceae,Eremophila,subteretifolia,,Shrub,Endangered,,Endangered,No,Western Australia,Western Mallee,-33.05792494,119.0261199
5013,Eremophila_subteretifolia,Lake King Eremophila,,,Lamiales,Scrophulariaceae,Eremophila,subteretifolia,,Shrub,Endangered,,Endangered,No,Western Australia,Western Mallee,-33.05792494,119.0261199
5014,Eriocaulon_carsonii,"Salt Pipewort, Button Grass",,,Poales,Eriocaulaceae,Eriocaulon,carsonii,,Herbaceous,Endangered,,Endangered,No,New South Wales,Paroo Overflow,-30.72067787,144.0403293
5015,Eriocaulon_carsonii,"Salt Pipewort, Button Grass",,,Poales,Eriocaulaceae,Eriocaulon,carsonii,,Herbaceous,Endangered,,Endangered,No,New South Wales,Paroo Overflow,-30.72067787,144.0403293
5016,Eriocaulon_carsonii,"Salt Pipewort, Button Grass",,,Poales,Eriocaulaceae,Eriocaulon,carsonii,,Herbaceous,Endangered,,Endangered,No,New South Wales,Paroo Overflow,-30.72067787,144.0403293
5017,Eriocaulon_carsonii,"Salt Pipewort, Button Grass",,,Poales,Eriocaulaceae,Eriocaulon,carsonii,,Herbaceous,Endangered,,Endangered,No,New South Wales,Paroo Overflow,-30.72067787,144.0403293
5018,Eriocaulon_carsonii,"Salt Pipewort, Button Grass",,,Poales,Eriocaulaceae,Eriocaulon,carsonii,,Herbaceous,Endangered,,Endangered,No,New South Wales,Paroo Overflow,-30.72067787,144.0403293
5019,Eriocaulon_carsonii,"Salt Pipewort, Button Grass",,,Poales,Eriocaulaceae,Eriocaulon,carsonii,,Herbaceous,Endangered,,Endangered,No,New South Wales,Paroo Overflow,-30.72067787,144.0403293
5020,Eriocaulon_carsonii,"Salt Pipewort, Button Grass",,,Poales,Eriocaulaceae,Eriocaulon,carsonii,,Herbaceous,Endangered,,Endangered,No,New South Wales,Paroo Overflow,-30.72067787,144.0403293
5021,Eriocaulon_carsonii,"Salt Pipewort, Button Grass",,,Poales,Eriocaulaceae,Eriocaulon,carsonii,,Herbaceous,Endangered,,Endangered,No,New South Wales,Paroo Overflow,-30.72067787,144.0403293
5022,Acanthocladium_dockeri,"Spiny Everlasting, Spiny Daisy",,,Asterales,Asteraceae,Acanthocladium,dockeri,,Shrub,Critically Endangered,,Critically Endangered,No,South Australia,Broughton,-33.59852723,138.730096
5023,Acanthocladium_dockeri,"Spiny Everlasting, Spiny Daisy",,,Asterales,Asteraceae,Acanthocladium,dockeri,,Shrub,Critically Endangered,,Critically Endangered,No,South Australia,Broughton,-33.59852723,138.730096
5024,Acanthocladium_dockeri,"Spiny Everlasting, Spiny Daisy",,,Asterales,Asteraceae,Acanthocladium,dockeri,,Shrub,Critically Endangered,,Critically Endangered,No,South Australia,Bridgewater,-37.34930962,140.0267898
5025,Acanthocladium_dockeri,"Spiny Everlasting, Spiny Daisy",,,Asterales,Asteraceae,Acanthocladium,dockeri,,Shrub,Critically Endangered,,Critically Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
5026,Acanthocladium_dockeri,"Spiny Everlasting, Spiny Daisy",,,Asterales,Asteraceae,Acanthocladium,dockeri,,Shrub,Critically Endangered,,Critically Endangered,No,South Australia,St Vincent,-33.91392283,137.9381525
5027,Acanthocladium_dockeri,"Spiny Everlasting, Spiny Daisy",,,Asterales,Asteraceae,Acanthocladium,dockeri,,Shrub,Critically Endangered,,Critically Endangered,No,South Australia,St Vincent,-33.91392283,137.9381525
5028,Acanthocladium_dockeri,"Spiny Everlasting, Spiny Daisy",,,Asterales,Asteraceae,Acanthocladium,dockeri,,Shrub,Critically Endangered,,Critically Endangered,No,South Australia,Southern Flinders,-32.48331644,138.2653766
5029,Acanthocladium_dockeri,"Spiny Everlasting, Spiny Daisy",,,Asterales,Asteraceae,Acanthocladium,dockeri,,Shrub,Critically Endangered,,Critically Endangered,No,South Australia,Southern Flinders,-32.48331644,138.2653766
5030,Asterolasia_beckersii,Dungowan Starbush,,,Sapindales,Rutaceae,Asterolasia,beckersii,,Shrub,Critically Endangered,,Critically Endangered,No,New South Wales,Peel,-30.62260538,150.6901946
5031,Asterolasia_beckersii,Dungowan Starbush,,,Sapindales,Rutaceae,Asterolasia,beckersii,,Shrub,Critically Endangered,,Critically Endangered,No,New South Wales,Walcha Plateau,-31.20398431,151.6700563
5032,Asterolasia_beckersii,Dungowan Starbush,,,Sapindales,Rutaceae,Asterolasia,beckersii,,Shrub,Critically Endangered,,Critically Endangered,No,New South Wales,Walcha Plateau,-31.20398431,151.6700563
5033,Asterolasia_beckersii,Dungowan Starbush,,,Sapindales,Rutaceae,Asterolasia,beckersii,,Shrub,Critically Endangered,,Critically Endangered,No,New South Wales,Walcha Plateau,-31.20398431,151.6700563
5034,Asterolasia_elegans,,,,Sapindales,Rutaceae,Asterolasia,elegans,,Shrub,Endangered,,Endangered,No,New South Wales,Yengo,-33.10149856,150.9275559
5035,Eucalyptus_ornans,,,,Myrtales,Myrtaceae,Eucalyptus,ornans,,Tree,,Critically Endangered,Critically Endangered,No,Victoria,Highlands-Southern Fall,-37.67163105,146.4117217
5036,Eucalyptus_recurva,Mongarlowe Mallee,,,Myrtales,Myrtaceae,Eucalyptus,recurva,,Tree,Critically Endangered,Critically Endangered,Critically Endangered,No,New South Wales,Bungonia,-34.87182416,149.9592602
5037,Eucalyptus_recurva,Mongarlowe Mallee,,,Myrtales,Myrtaceae,Eucalyptus,recurva,,Tree,Critically Endangered,Critically Endangered,Critically Endangered,No,New South Wales,Bungonia,-34.87182416,149.9592602
5038,Eucalyptus_recurva,Mongarlowe Mallee,,,Myrtales,Myrtaceae,Eucalyptus,recurva,,Tree,Critically Endangered,Critically Endangered,Critically Endangered,No,New South Wales,Bungonia,-34.87182416,149.9592602
5039,Eucalyptus_recurva,Mongarlowe Mallee,,,Myrtales,Myrtaceae,Eucalyptus,recurva,,Tree,Critically Endangered,Critically Endangered,Critically Endangered,No,New South Wales,Bungonia,-34.87182416,149.9592602
5040,Fontainea_oraria,Coastal Fontainea,,,Euphorbiales,Euphorbiaceae,Fontainea,oraria,,"Shrub,Tree",Critically Endangered,,Critically Endangered,No,New South Wales,Clarence Lowlands,-29.24588835,153.2593919
5041,Adenanthos_ellipticus,Oval-leaf Adenanthos,,,Proteales,Proteaceae,Adenanthos,ellipticus,,Shrub,Vulnerable,Endangered,Endangered,No,Western Australia,Fitzgerald,-34.23074081,119.1504387
5042,Gossia_gonoclada,Angle-stemmed Myrtle,,,Myrtales,Myrtaceae,Gossia,gonoclada,,Tree,Endangered,,Endangered,Yes,Queensland,Moreton Basin,-27.75995263,152.6081037
5043,Gossia_gonoclada,Angle-stemmed Myrtle,,,Myrtales,Myrtaceae,Gossia,gonoclada,,Tree,Endangered,,Endangered,Yes,Queensland,Moreton Basin,-27.75995263,152.6081037
5044,Gossia_gonoclada,Angle-stemmed Myrtle,,,Myrtales,Myrtaceae,Gossia,gonoclada,,Tree,Endangered,,Endangered,Yes,Queensland,Burringbar-Conondale Ranges,-27.1534329,152.8243086
5045,Gossia_gonoclada,Angle-stemmed Myrtle,,,Myrtales,Myrtaceae,Gossia,gonoclada,,Tree,Endangered,,Endangered,Yes,Queensland,Moreton Basin,-27.75995263,152.6081037
5046,Gossia_gonoclada,Angle-stemmed Myrtle,,,Myrtales,Myrtaceae,Gossia,gonoclada,,Tree,Endangered,,Endangered,Yes,Queensland,Moreton Basin,-27.75995263,152.6081037
5047,Gossia_gonoclada,Angle-stemmed Myrtle,,,Myrtales,Myrtaceae,Gossia,gonoclada,,Tree,Endangered,,Endangered,Yes,Queensland,Burringbar-Conondale Ranges,-27.1534329,152.8243086
5048,Gossia_gonoclada,Angle-stemmed Myrtle,,,Myrtales,Myrtaceae,Gossia,gonoclada,,Tree,Endangered,,Endangered,Yes,Queensland,Burringbar-Conondale Ranges,-27.1534329,152.8243086
5049,Grevillea_acropogon,,,,Proteales,Proteaceae,Grevillea,acropogon,,Shrub,Endangered,Endangered,Endangered,No,Western Australia,Southern Jarrah Forest,-34.15050767,116.6498318
5050,Grevillea_acropogon,,,,Proteales,Proteaceae,Grevillea,acropogon,,Shrub,Endangered,Endangered,Endangered,No,Western Australia,Southern Jarrah Forest,-34.15050767,116.6498318
5051,Grevillea_calliantha,"Foote's Grevillea, Cataby Grevillea, Black Magic Grevillea",,,Proteales,Proteaceae,Grevillea,calliantha,,Shrub,Endangered,Critically Endangered,Critically Endangered,Yes,Western Australia,Lesueur Sandplain,-29.90694164,115.3829825
5052,Grevillea_calliantha,"Foote's Grevillea, Cataby Grevillea, Black Magic Grevillea",,,Proteales,Proteaceae,Grevillea,calliantha,,Shrub,Endangered,Critically Endangered,Critically Endangered,Yes,Western Australia,Lesueur Sandplain,-29.90694164,115.3829825
5053,Grevillea_calliantha,"Foote's Grevillea, Cataby Grevillea, Black Magic Grevillea",,,Proteales,Proteaceae,Grevillea,calliantha,,Shrub,Endangered,Critically Endangered,Critically Endangered,Yes,Western Australia,Lesueur Sandplain,-29.90694164,115.3829825
5054,Grevillea_calliantha,"Foote's Grevillea, Cataby Grevillea, Black Magic Grevillea",,,Proteales,Proteaceae,Grevillea,calliantha,,Shrub,Endangered,Critically Endangered,Critically Endangered,Yes,Western Australia,Lesueur Sandplain,-29.90694164,115.3829825
5055,Grevillea_calliantha,"Foote's Grevillea, Cataby Grevillea, Black Magic Grevillea",,,Proteales,Proteaceae,Grevillea,calliantha,,Shrub,Endangered,Critically Endangered,Critically Endangered,Yes,Western Australia,Lesueur Sandplain,-29.90694164,115.3829825
5056,Grevillea_calliantha,"Foote's Grevillea, Cataby Grevillea, Black Magic Grevillea",,,Proteales,Proteaceae,Grevillea,calliantha,,Shrub,Endangered,Critically Endangered,Critically Endangered,Yes,Western Australia,Lesueur Sandplain,-29.90694164,115.3829825
5057,Grevillea_calliantha,"Foote's Grevillea, Cataby Grevillea, Black Magic Grevillea",,,Proteales,Proteaceae,Grevillea,calliantha,,Shrub,Endangered,Critically Endangered,Critically Endangered,Yes,Western Australia,Lesueur Sandplain,-29.90694164,115.3829825
5058,Grevillea_hodgei,Coochin Hills Grevillea,,,Proteales,Proteaceae,Grevillea,hodgei,,Shrub,Critically Endangered,Endangered,Critically Endangered,No,Queensland,Sunshine Coast-Gold Coast Lowlands,-27.20516781,153.3374921
5059,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5060,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5061,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5062,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5063,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5064,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5065,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5066,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5067,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5068,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5069,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5070,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5071,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5072,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5073,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5074,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5075,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5076,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5077,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5078,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5079,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5080,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5081,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5082,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5083,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5084,Grevillea_infecunda,Anglesea Grevillea,,,Proteales,Proteaceae,Grevillea,infecunda,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Otway Plain,-38.32100885,144.2402249
5085,Grevillea_kennedyana,Flame Spider-flower,,,Proteales,Proteaceae,Grevillea,kennedyana,,Shrub,Vulnerable,Endangered,Endangered,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5086,Grevillea_kennedyana,Flame Spider-flower,,,Proteales,Proteaceae,Grevillea,kennedyana,,Shrub,Vulnerable,Endangered,Endangered,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5087,Grevillea_kennedyana,Flame Spider-flower,,,Proteales,Proteaceae,Grevillea,kennedyana,,Shrub,Vulnerable,Endangered,Endangered,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5088,Grevillea_kennedyana,Flame Spider-flower,,,Proteales,Proteaceae,Grevillea,kennedyana,,Shrub,Vulnerable,Endangered,Endangered,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5089,Grevillea_kennedyana,Flame Spider-flower,,,Proteales,Proteaceae,Grevillea,kennedyana,,Shrub,Vulnerable,Endangered,Endangered,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5090,Grevillea_kennedyana,Flame Spider-flower,,,Proteales,Proteaceae,Grevillea,kennedyana,,Shrub,Vulnerable,Endangered,Endangered,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5091,Grevillea_kennedyana,Flame Spider-flower,,,Proteales,Proteaceae,Grevillea,kennedyana,,Shrub,Vulnerable,Endangered,Endangered,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5092,Grevillea_kennedyana,Flame Spider-flower,,,Proteales,Proteaceae,Grevillea,kennedyana,,Shrub,Vulnerable,Endangered,Endangered,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5093,Grevillea_maxwellii,Maxwell's Grevillea,,,Proteales,Proteaceae,Grevillea,maxwellii,,Shrub,Endangered,Critically Endangered,Critically Endangered,No,Western Australia,Fitzgerald,-34.23074081,119.1504387
5094,Grevillea_maxwellii,Maxwell's Grevillea,,,Proteales,Proteaceae,Grevillea,maxwellii,,Shrub,Endangered,Critically Endangered,Critically Endangered,No,Western Australia,Fitzgerald,-34.23074081,119.1504387
5095,Grevillea_obtusiflora,Grey Grevillea,,,Proteales,Proteaceae,Grevillea,obtusiflora,,Shrub,Endangered,Endangered,Endangered,No,New South Wales,Capertee Valley,-32.93819303,150.0562368
5096,Grevillea_obtusiflora,Grey Grevillea,,,Proteales,Proteaceae,Grevillea,obtusiflora,,Shrub,Endangered,Endangered,Endangered,No,New South Wales,Capertee Valley,-32.93819303,150.0562368
5097,Grevillea_obtusiflora,Grey Grevillea,,,Proteales,Proteaceae,Grevillea,obtusiflora,,Shrub,Endangered,Endangered,Endangered,No,New South Wales,Capertee Uplands,-33.14247789,149.9850264
5098,Grevillea_obtusiflora,Grey Grevillea,,,Proteales,Proteaceae,Grevillea,obtusiflora,,Shrub,Endangered,Endangered,Endangered,No,New South Wales,Capertee Uplands,-33.14247789,149.9850264
5099,Grevillea_obtusiflora,Grey Grevillea,,,Proteales,Proteaceae,Grevillea,obtusiflora,,Shrub,Endangered,Endangered,Endangered,No,New South Wales,Capertee Uplands,-33.14247789,149.9850264
5100,Grevillea_obtusiflora,Grey Grevillea,,,Proteales,Proteaceae,Grevillea,obtusiflora,,Shrub,Endangered,Endangered,Endangered,No,New South Wales,Capertee Uplands,-33.14247789,149.9850264
5101,Grevillea_obtusiflora,Grey Grevillea,,,Proteales,Proteaceae,Grevillea,obtusiflora,,Shrub,Endangered,Endangered,Endangered,No,New South Wales,Capertee Uplands,-33.14247789,149.9850264
5102,Grevillea_obtusiflora,Grey Grevillea,,,Proteales,Proteaceae,Grevillea,obtusiflora,,Shrub,Endangered,Endangered,Endangered,No,New South Wales,Capertee Uplands,-33.14247789,149.9850264
